000069098_t.LU,APAM.LU
097752532_t.LU,
097767734_t.LU,
097770301_t.LU,
097804206_t.LU,
097820996_t.LU,
097821020_t.LU,
097852537_t.LU,
097853193_t.LU,
097883041_t.LU,
097898626_t.LU,
097899843_t.LU,
097899894_t.LU,
097900388_t.LU,
097900477_t.LU,
097902593_t.LU,
097902674_t.LU,
097903093_t.LU,
097942820_t.LU,
097942862_t.LU,
097948216_t.LU,
097948623_t.LU,
097948844_t.LU,
097966311_t.LU,
097976325_t.LU,
098030883_t.LU,
098134689_t.LU,
098134719_t.LU,
098134816_t.LU,
098134824_t.LU,
098169555_t.LU,
098193057_t.LU,
098205489_t.LU,
098205977_t.LU,
098221018_t.LU,
098239235_t.LU,
098259473_t.LU,
098263985_t.LU,
098279806_t.LU,
098279814_t.LU,
098281401_t.LU,
098288023_t.LU,
098289577_t.LU,
098315357_t.LU,
098316507_t.LU,
098361120_t.LU,
098405402_t.LU,
098406484_t.LU,
098418164_t.LU,
098433988_t.LU,
098434259_t.LU,
098435565_t.LU,
098435603_t.LU,
098483136_t.LU,
098483861_t.LU,
098484787_t.LU,
098486330_t.LU,
098501916_t.LU,
098503170_t.LU,
098503234_t.LU,
098504753_t.LU,
098505393_t.LU,
098506063_t.LU,
098506128_t.LU,
098506373_t.LU,
098507086_t.LU,
098507353_t.LU,
098507574_t.LU,
098508511_t.LU,
098510354_t.LU,
098510435_t.LU,
098510508_t.LU,
098510605_t.LU,
098511466_t.LU,
098512497_t.LU,
098512853_t.LU,
098512861_t.LU,
098512870_t.LU,
098539280_t.LU,
098556940_t.LU,
098559523_t.LU,
098594809_t.LU,
098638857_t.LU,
098678794_t.LU,
098700331_t.LU,
098700986_t.LU,
098701176_t.LU,
098712917_t.LU,
098723650_t.LU,
098732870_t.LU,
098735259_t.LU,
098750592_t.LU,
098763945_t.LU,
098764135_t.LU,
098800484_t.LU,
098800689_t.LU,
098808671_t.LU,
098810552_t.LU,
098821589_t.LU,
098833196_t.LU,
098833498_t.LU,
098833684_t.LU,
098834621_t.LU,
098837710_t.LU,
098838031_t.LU,
098838244_t.LU,
098839852_t.LU,
098844333_t.LU,
098853111_t.LU,
098853146_t.LU,
098896643_t.LU,
098899685_t.LU,
098900365_t.LU,
098915281_t.LU,
098931139_t.LU,
098931198_t.LU,
099010304_t.LU,
099010614_t.LU,
099012005_t.LU,
099012820_t.LU,
099048077_t.LU,
099048760_t.LU,
099050624_t.LU,
099051728_t.LU,
099057971_t.LU,
099122072_t.LU,
099166797_t.LU,
099166835_t.LU,
099168579_t.LU,
099175753_t.LU,
099182024_t.LU,
099182156_t.LU,
099182482_t.LU,
099183497_t.LU,
099183870_t.LU,
099188731_t.LU,
099188839_t.LU,
099200090_t.LU,
099212608_t.LU,
099220520_t.LU,
099226889_t.LU,
099226935_t.LU,
099229039_t.LU,
099258578_t.LU,
099258837_t.LU,
099258870_t.LU,
099260165_t.LU,
099260556_t.LU,
099263989_t.LU,
099264632_t.LU,
099323191_t.LU,
099388706_t.LU,
099389311_t.LU,
099432632_t.LU,
099433205_t.LU,
099433230_t.LU,
099434210_t.LU,
099434937_t.LU,
099434988_t.LU,
099435046_t.LU,
099435119_t.LU,
099435500_t.LU,
099443504_t.LU,
099443979_t.LU,
099444045_t.LU,
099448334_t.LU,
099448911_t.LU,
099450258_t.LU,
099459964_t.LU,
099460067_t.LU,
099460083_t.LU,
099460113_t.LU,
099465735_t.LU,
099465743_t.LU,
099474742_t.LU,
099494859_t.LU,
099494867_t.LU,
099494883_t.LU,
099494891_t.LU,
099494913_t.LU,
099509759_t.LU,
099510617_t.LU,
099511052_t.LU,
099511257_t.LU,
099584530_t.LU,
099584548_t.LU,
099586168_t.LU,
099591366_t.LU,
099593482_t.LU,
099595434_t.LU,
099601272_t.LU,
099601957_t.LU,
099619023_t.LU,
099629711_t.LU,
099635240_t.LU,
099635258_t.LU,
099635266_t.LU,
099635304_t.LU,
099635312_t.LU,
099644672_t.LU,
099645130_t.LU,
099708581_t.LU,
099729520_t.LU,
099732202_t.LU,
099746416_t.LU,
099788780_t.LU,
099827351_t.LU,
099847271_t.LU,
099898224_t.LU,
099946008_t.LU,
099946059_t.LU,
099951206_t.LU,
099955961_t.LU,
099956526_t.LU,
099958219_t.LU,
099960566_t.LU,
099962348_t.LU,
100026198_t.LU,
100035553_t.LU,
100037475_t.LU,
100039044_t.LU,
100043050_t.LU,
100062968_t.LU,
100075857_t.LU,
100085542_t.LU,
100085640_t.LU,
100086174_t.LU,
100091712_t.LU,
100091780_t.LU,
100091828_t.LU,
100091879_t.LU,
100100355_t.LU,
100100681_t.LU,
100174952_t.LU,
100175878_t.LU,
100175886_t.LU,
100176777_t.LU,
100185911_t.LU,
100195640_t.LU,
100201372_t.LU,
100203316_t.LU,
100213699_t.LU,
100243547_t.LU,
100287285_t.LU,
100292467_t.LU,
100300559_t.LU,
100300745_t.LU,
100308576_t.LU,
100317516_t.LU,
100327007_t.LU,
100327074_t.LU,
100327210_t.LU,
100339692_t.LU,
100384744_t.LU,
100408244_t.LU,
100423545_t.LU,
100447886_t.LU,
100453827_t.LU,
100457083_t.LU,
100458918_t.LU,
100460637_t.LU,
100463814_t.LU,
100463873_t.LU,
100466686_t.LU,
100485796_t.LU,
100487217_t.LU,
100488159_t.LU,
100489236_t.LU,
100519542_t.LU,
100521377_t.LU,
100524066_t.LU,
100528991_t.LU,
100529114_t.LU,
100529122_t.LU,
100576333_t.LU,
100585553_t.LU,
100606992_t.LU,
100612852_t.LU,
100630885_t.LU,
100641828_t.LU,
100656213_t.LU,
100656701_t.LU,
100782677_t.LU,
100782715_t.LU,
100782995_t.LU,
100783959_t.LU,
100785595_t.LU,
100797895_t.LU,
100830523_t.LU,
100850397_t.LU,
100850443_t.LU,
100850591_t.LU,
100850656_t.LU,
100850737_t.LU,
100852217_t.LU,
100887495_t.LU,
100887908_t.LU,
100906953_t.LU,
100906961_t.LU,
100906970_t.LU,
100906988_t.LU,
100935155_t.LU,
100985250_t.LU,
101028755_t.LU,
101030695_t.LU,
101032400_t.LU,
101033490_t.LU,
101100308_t.LU,
101105555_t.LU,
101110648_t.LU,
101127613_t.LU,
101148564_t.LU,
101148866_t.LU,
101157164_t.LU,
101165086_t.LU,
101165302_t.LU,
101197930_t.LU,
101198626_t.LU,
101199002_t.LU,
101199029_t.LU,
101200914_t.LU,
101213145_t.LU,
101219704_t.LU,
101240754_t.LU,
101302911_t.LU,
101319805_t.LU,
101322173_t.LU,
101323102_t.LU,
101323196_t.LU,
101327531_t.LU,
101327647_t.LU,
101327655_t.LU,
101345343_t.LU,
101362132_t.LU,
101369757_t.LU,
101401847_t.LU,
101429890_t.LU,
101440150_t.LU,
101440303_t.LU,
101448576_t.LU,
101448703_t.LU,
101449041_t.LU,
101459969_t.LU,
101460592_t.LU,
101469905_t.LU,
101470067_t.LU,
101472647_t.LU,
101483967_t.LU,
101486010_t.LU,
101494616_t.LU,
101494896_t.LU,
101496830_t.LU,
101500454_t.LU,
101590143_t.LU,
101605191_t.LU,
101605264_t.LU,
101605361_t.LU,
101605647_t.LU,
101605710_t.LU,
101606058_t.LU,
101608972_t.LU,
101646343_t.LU,
101663132_t.LU,
101727475_t.LU,
101731448_t.LU,
101761134_t.LU,
101803864_t.LU,
101815170_t.LU,
101816290_t.LU,
101858642_t.LU,
101923550_t.LU,
101932737_t.LU,
102029771_t.LU,
102059468_t.LU,
102121546_t.LU,
102180224_t.LU,
102190068_t.LU,
102200411_t.LU,
102200560_t.LU,
102200713_t.LU,
102200837_t.LU,
102200918_t.LU,
102203259_t.LU,
102211219_t.LU,
102211243_t.LU,
102215788_t.LU,
102216679_t.LU,
102226747_t.LU,
102272455_t.LU,
102286561_t.LU,
102327420_t.LU,
102328094_t.LU,
102359526_t.LU,
102359771_t.LU,
102368886_t.LU,
102375491_t.LU,
102376412_t.LU,
102434439_t.LU,
102478436_t.LU,
102521986_t.LU,
102524837_t.LU,
102578244_t.LU,
102578996_t.LU,
102597931_t.LU,
102628128_t.LU,
102629817_t.LU,
102708849_t.LU,
102791452_t.LU,
102791495_t.LU,
102824920_t.LU,
102824962_t.LU,
102837550_t.LU,
102837835_t.LU,
102890213_t.LU,
102913434_t.LU,
102914333_t.LU,
102915593_t.LU,
102915917_t.LU,
102915933_t.LU,
102923391_t.LU,
102923448_t.LU,
102941543_t.LU,
102990323_t.LU,
103013534_t.LU,
103013569_t.LU,
103013666_t.LU,
103013950_t.LU,
103037808_t.LU,
103075793_t.LU,
103075807_t.LU,
103075815_t.LU,
103075831_t.LU,
103080444_t.LU,
103089654_t.LU,
103089697_t.LU,
103089760_t.LU,
103089778_t.LU,
103089786_t.LU,
103089794_t.LU,
103089824_t.LU,
103089891_t.LU,
103098432_t.LU,
103113628_t.LU,
103122546_t.LU,
103184355_t.LU,
103196132_t.LU,
103197228_t.LU,
103240883_t.LU,
103246539_t.LU,
103247969_t.LU,
103251907_t.LU,
103270359_t.LU,
103271576_t.LU,
103272041_t.LU,
103272505_t.LU,
103280621_t.LU,
103280826_t.LU,
103281245_t.LU,
103281466_t.LU,
103282977_t.LU,
103297958_t.LU,
103303630_t.LU,
103303702_t.LU,
103371686_t.LU,
103374227_t.LU,
103374472_t.LU,
103374685_t.LU,
103375517_t.LU,
103387191_t.LU,
103389135_t.LU,
103392004_t.LU,
103491860_t.LU,
103500800_t.LU,
103501032_t.LU,
103518873_t.LU,
103572398_t.LU,
103573289_t.LU,
103576172_t.LU,
103585899_t.LU,
103589649_t.LU,
103614082_t.LU,
103634814_t.LU,
103657903_t.LU,
103658110_t.LU,
103670420_t.LU,
103738105_t.LU,
103748836_t.LU,
103749379_t.LU,
103749816_t.LU,
103750393_t.LU,
103781442_t.LU,
103782058_t.LU,
103782597_t.LU,
103854253_t.LU,
103854326_t.LU,
103854342_t.LU,
103854385_t.LU,
103854415_t.LU,
103927455_t.LU,
103937299_t.LU,
103937647_t.LU,
103938694_t.LU,
103967201_t.LU,
103967228_t.LU,
103967236_t.LU,
103968062_t.LU,
103975107_t.LU,
103993733_t.LU,
103994446_t.LU,
104009603_t.LU,
104010466_t.LU,
104015123_t.LU,
104015174_t.LU,
104039413_t.LU,
104039502_t.LU,
104066771_t.LU,
104079288_t.LU,
104080154_t.LU,
104100279_t.LU,
104101674_t.LU,
104102662_t.LU,
104127398_t.LU,
104159192_t.LU,
104173560_t.LU,
104174795_t.LU,
104178987_t.LU,
104180337_t.LU,
104211194_t.LU,
104282598_t.LU,
104304940_t.LU,
104305156_t.LU,
104307019_t.LU,
104309224_t.LU,
104309364_t.LU,
104310117_t.LU,
104327478_t.LU,
104352065_t.LU,
104369421_t.LU,
104381561_t.LU,
104382983_t.LU,
104384927_t.LU,
104448429_t.LU,
104448496_t.LU,
104450636_t.LU,
104454674_t.LU,
104460828_t.LU,
104461387_t.LU,
104474721_t.LU,
104474756_t.LU,
104474802_t.LU,
104474993_t.LU,
104475477_t.LU,
104475515_t.LU,
104476244_t.LU,
104476465_t.LU,
104476481_t.LU,
104476511_t.LU,
104476520_t.LU,
104476554_t.LU,
104476589_t.LU,
104476597_t.LU,
104476627_t.LU,
104476635_t.LU,
104488625_t.LU,
104488943_t.LU,
104493483_t.LU,
104508901_t.LU,
104511074_t.LU,
104512399_t.LU,
104526373_t.LU,
104527396_t.LU,
104529429_t.LU,
104589928_t.LU,
104598102_t.LU,
104599699_t.LU,
104619983_t.LU,
104620094_t.LU,
104621953_t.LU,
104622062_t.LU,
104622135_t.LU,
104625169_t.LU,
104640940_t.LU,
104647910_t.LU,
104656633_t.LU,
104657508_t.LU,
104669310_t.LU,
104680046_t.LU,
104692877_t.LU,
104692982_t.LU,
104693784_t.LU,
104747710_t.LU,
104750397_t.LU,
104756611_t.LU,
104768555_t.LU,
104784321_t.LU,
104789811_t.LU,
104790933_t.LU,
104805779_t.LU,
104821413_t.LU,
104825699_t.LU,
104828809_t.LU,
104831125_t.LU,
104850286_t.LU,
104857124_t.LU,
104857159_t.LU,
104857191_t.LU,
104857434_t.LU,
104858422_t.LU,
104858597_t.LU,
104881882_t.LU,
104932363_t.LU,
104936539_t.LU,
104937055_t.LU,
104960138_t.LU,
104973779_t.LU,
104973787_t.LU,
104977197_t.LU,
104979068_t.LU,
104981682_t.LU,
105001550_t.LU,
105002792_t.LU,
105024860_t.LU,
105024878_t.LU,
105024886_t.LU,
105024908_t.LU,
105024916_t.LU,
105064438_t.LU,
105083475_t.LU,
105091761_t.LU,
105135491_t.LU,
105174896_t.LU,
105201796_t.LU,
105221517_t.LU,
105241950_t.LU,
105267835_t.LU,
105267983_t.LU,
105283857_t.LU,
105306598_t.LU,
105311482_t.LU,
105324529_t.LU,
105337809_t.LU,
105339917_t.LU,
105343604_t.LU,
105343647_t.LU,
105343671_t.LU,
105344465_t.LU,
105354568_t.LU,
105361289_t.LU,
105408285_t.LU,
105427778_t.LU,
105454082_t.LU,
105458517_t.LU,
105459297_t.LU,
105503920_t.LU,
105510586_t.LU,
105550227_t.LU,
105571674_t.LU,
105571771_t.LU,
105584822_t.LU,
105587376_t.LU,
105592710_t.LU,
105596430_t.LU,
105638485_t.LU,
105644639_t.LU,
105647875_t.LU,
105657404_t.LU,
105658311_t.LU,
105658966_t.LU,
105671563_t.LU,
105691122_t.LU,
105730993_t.LU,
105735014_t.LU,
105754060_t.LU,
105755023_t.LU,
105767889_t.LU,
105768079_t.LU,
105777981_t.LU,
105778066_t.LU,
105779020_t.LU,
105779151_t.LU,
105792441_t.LU,
105819196_t.LU,
105819200_t.LU,
105853688_t.LU,
105854668_t.LU,
105855915_t.LU,
105938098_t.LU,
105943695_t.LU,
105953275_t.LU,
105973772_t.LU,
106025975_t.LU,
106025983_t.LU,
106072671_t.LU,
106080097_t.LU,
106109087_t.LU,
106154309_t.LU,
106154376_t.LU,
106154384_t.LU,
106154392_t.LU,
106154406_t.LU,
106154422_t.LU,
106154449_t.LU,
106154465_t.LU,
106154473_t.LU,
106154481_t.LU,
106166986_t.LU,
106167087_t.LU,
106172021_t.LU,
106172129_t.LU,
106191506_t.LU,
106193339_t.LU,
106193347_t.LU,
106199825_t.LU,
106199833_t.LU,
106199841_t.LU,
106199850_t.LU,
106202192_t.LU,
106249474_t.LU,
106251479_t.LU,
106318280_t.LU,
106319898_t.LU,
106327513_t.LU,
106329095_t.LU,
106335222_t.LU,
106335664_t.LU,
106335958_t.LU,
106350752_t.LU,
106350809_t.LU,
106367680_t.LU,
106380295_t.LU,
106382298_t.LU,
106392820_t.LU,
106393885_t.LU,
106424063_t.LU,
106424632_t.LU,
106424985_t.LU,
106435723_t.LU,
106435979_t.LU,
106436053_t.LU,
106436410_t.LU,
106437106_t.LU,
106439095_t.LU,
106454795_t.LU,
106468630_t.LU,
106468664_t.LU,
106468729_t.LU,
106473803_t.LU,
106478961_t.LU,
106479402_t.LU,
106479631_t.LU,
106479925_t.LU,
106481881_t.LU,
106481920_t.LU,
106482012_t.LU,
106482098_t.LU,
106512728_t.LU,
106512779_t.LU,
106512922_t.LU,
106518882_t.LU,
106535866_t.LU,
106536996_t.LU,
106539120_t.LU,
106570205_t.LU,
106604665_t.LU,
106617252_t.LU,
106618402_t.LU,
106622558_t.LU,
106637105_t.LU,
106638152_t.LU,
106649952_t.LU,
106663831_t.LU,
106680353_t.LU,
106704414_t.LU,
106712450_t.LU,
106714606_t.LU,
106803757_t.LU,
106818851_t.LU,
106820341_t.LU,
106822115_t.LU,
106822204_t.LU,
106839310_t.LU,
106839930_t.LU,
106885389_t.LU,
106886296_t.LU,
106887632_t.LU,
106893713_t.LU,
106904189_t.LU,
106904243_t.LU,
106904278_t.LU,
106904324_t.LU,
106926832_t.LU,
106933910_t.LU,
106951357_t.LU,
106951764_t.LU,
106952116_t.LU,
106956316_t.LU,
106956383_t.LU,
106957142_t.LU,
106966010_t.LU,
106984816_t.LU,
106988382_t.LU,
106993238_t.LU,
106993297_t.LU,
106993645_t.LU,
107000496_t.LU,
107012249_t.LU,
107026444_t.LU,
107099255_t.LU,
107107088_t.LU,
107128352_t.LU,
107139036_t.LU,
107139796_t.LU,
107145184_t.LU,
107145290_t.LU,
107171649_t.LU,
107171851_t.LU,
107173145_t.LU,
107174907_t.LU,
107174958_t.LU,
107174966_t.LU,
107175296_t.LU,
107175644_t.LU,
107175695_t.LU,
107175717_t.LU,
107206949_t.LU,
107237640_t.LU,
107238123_t.LU,
107239227_t.LU,
107242201_t.LU,
107244425_t.LU,
107247203_t.LU,
107249893_t.LU,
107251014_t.LU,
107261885_t.LU,
107264507_t.LU,
107264523_t.LU,
107277315_t.LU,
107297677_t.LU,
107300309_t.LU,
107301488_t.LU,
107301607_t.LU,
107377026_t.LU,
107405747_t.LU,
107407634_t.LU,
107409912_t.LU,
107410945_t.LU,
107414088_t.LU,
107421467_t.LU,
107429204_t.LU,
107433350_t.LU,
107434470_t.LU,
107436855_t.LU,
107446168_t.LU,
107446494_t.LU,
107450912_t.LU,
107454101_t.LU,
107455469_t.LU,
107455507_t.LU,
107459375_t.LU,
107473050_t.LU,
107498125_t.LU,
107499245_t.LU,
107501037_t.LU,
107501258_t.LU,
107504443_t.LU,
107507345_t.LU,
107522859_t.LU,
107523197_t.LU,
107523235_t.LU,
107529888_t.LU,
107536337_t.LU,
107538399_t.LU,
107539964_t.LU,
107547444_t.LU,
107548025_t.LU,
107554351_t.LU,
107554548_t.LU,
107557318_t.LU,
107558802_t.LU,
107585486_t.LU,
107601228_t.LU,
107602003_t.LU,
107609369_t.LU,
107652035_t.LU,
107653414_t.LU,
107653457_t.LU,
107653864_t.LU,
107663584_t.LU,
107673962_t.LU,
107683488_t.LU,
107685944_t.LU,
107685987_t.LU,
107707727_t.LU,
107708855_t.LU,
107709517_t.LU,
107711023_t.LU,
107711040_t.LU,
107721711_t.LU,
107740511_t.LU,
107762558_t.LU,
107763333_t.LU,
107809694_t.LU,
107823590_t.LU,
107832513_t.LU,
107849173_t.LU,
107865039_t.LU,
107873414_t.LU,
107873627_t.LU,
107873767_t.LU,
107875913_t.LU,
107876189_t.LU,
107888853_t.LU,
107889981_t.LU,
107893580_t.LU,
107893857_t.LU,
107897569_t.LU,
107898689_t.LU,
107916997_t.LU,
107920196_t.LU,
107936238_t.LU,
107938621_t.LU,
107950788_t.LU,
107970509_t.LU,
107970665_t.LU,
107970681_t.LU,
107978186_t.LU,
107997407_t.LU,
108016051_t.LU,
108032804_t.LU,
108032847_t.LU,
108032863_t.LU,
108032901_t.LU,
108032944_t.LU,
108032995_t.LU,
108062797_t.LU,
108115882_t.LU,
108120533_t.LU,
108120606_t.LU,
108141786_t.LU,
108142740_t.LU,
108144939_t.LU,
108145340_t.LU,
108151650_t.LU,
108175087_t.LU,
108175150_t.LU,
108203960_t.LU,
108215020_t.LU,
108219661_t.LU,
108223588_t.LU,
108232145_t.LU,
108232293_t.LU,
108232315_t.LU,
108238097_t.LU,
108238488_t.LU,
108238534_t.LU,
108238631_t.LU,
108238682_t.LU,
108238712_t.LU,
108238771_t.LU,
108245778_t.LU,
108245905_t.LU,
108246014_t.LU,
108246081_t.LU,
108246278_t.LU,
108282843_t.LU,
108282886_t.LU,
108301066_t.LU,
108301180_t.LU,
108301490_t.LU,
108301520_t.LU,
108304219_t.LU,
108310669_t.LU,
108314605_t.LU,
108314893_t.LU,
108316047_t.LU,
108316349_t.LU,
108316497_t.LU,
108316896_t.LU,
108317051_t.LU,
108317370_t.LU,
108324180_t.LU,
108338440_t.LU,
108360208_t.LU,
108360917_t.LU,
108369205_t.LU,
108369540_t.LU,
108393378_t.LU,
108393491_t.LU,
108394765_t.LU,
108419580_t.LU,
108419598_t.LU,
108426390_t.LU,
108435461_t.LU,
108435542_t.LU,
108436204_t.LU,
108437324_t.LU,
108437359_t.LU,
108437367_t.LU,
108437375_t.LU,
108437570_t.LU,
108438851_t.LU,
108438908_t.LU,
108446676_t.LU,
108456400_t.LU,
108456833_t.LU,
108456981_t.LU,
108457457_t.LU,
108457490_t.LU,
108457945_t.LU,
108458135_t.LU,
108460334_t.LU,
108460393_t.LU,
108463554_t.LU,
108481366_t.LU,
108486210_t.LU,
108493801_t.LU,
108494166_t.LU,
108522127_t.LU,
108561408_t.LU,
108579137_t.LU,
108601019_t.LU,
108641932_t.LU,
108655089_t.LU,
108667451_t.LU,
108667508_t.LU,
108670355_t.LU,
108674598_t.LU,
108682957_t.LU,
108682990_t.LU,
108689781_t.LU,
108691042_t.LU,
108721880_t.LU,
108776242_t.LU,
108796995_t.LU,
108798254_t.LU,
108798483_t.LU,
108798513_t.LU,
108844701_t.LU,
108845317_t.LU,
108851899_t.LU,
108864443_t.LU,
108892064_t.LU,
108892099_t.LU,
108896582_t.LU,
108909030_t.LU,
108909056_t.LU,
108917440_t.LU,
108918837_t.LU,
108918845_t.LU,
108919132_t.LU,
108980389_t.LU,
109019011_t.LU,
109052906_t.LU,
109053830_t.LU,
109067539_t.LU,
109067580_t.LU,
109067954_t.LU,
109071609_t.LU,
109073474_t.LU,
109073822_t.LU,
109076872_t.LU,
109093459_t.LU,
109100722_t.LU,
109101206_t.LU,
109104647_t.LU,
109105562_t.LU,
109106321_t.LU,
109166812_t.LU,
109167444_t.LU,
109167878_t.LU,
109208400_t.LU,
109208418_t.LU,
109228109_t.LU,
109252573_t.LU,
109267180_t.LU,
109297755_t.LU,
109300420_t.LU,
109307262_t.LU,
109322237_t.LU,
109329037_t.LU,
109368709_t.LU,
109369098_t.LU,
109374342_t.LU,
109383295_t.LU,
109391344_t.LU,
109393681_t.LU,
109394297_t.LU,
109476463_t.LU,
109479535_t.LU,
109490938_t.LU,
109507784_t.LU,
109548456_t.LU,
109549924_t.LU,
109558516_t.LU,
109558923_t.LU,
109563099_t.LU,
109573051_t.LU,
109573094_t.LU,
109653691_t.LU,
109656496_t.LU,
109666629_t.LU,
109743518_t.LU,
109743534_t.LU,
109746533_t.LU,
109746606_t.LU,
109788953_t.LU,
109823392_t.LU,
109839442_t.LU,
109839850_t.LU,
109839884_t.LU,
109840050_t.LU,
109840190_t.LU,
109871648_t.LU,
109912760_t.LU,
109912786_t.LU,
109912808_t.LU,
109921670_t.LU,
109921980_t.LU,
109922188_t.LU,
109923745_t.LU,
109949094_t.LU,
109971995_t.LU,
109972533_t.LU,
109972886_t.LU,
109973785_t.LU,
109979414_t.LU,
110004150_t.LU,
110007299_t.LU,
110007337_t.LU,
110010923_t.LU,
110011407_t.LU,
110015909_t.LU,
110016336_t.LU,
110017383_t.LU,
110018436_t.LU,
110024568_t.LU,
110024665_t.LU,
110038607_t.LU,
110081456_t.LU,
110183500_t.LU,
110193092_t.LU,
110209436_t.LU,
110230494_t.LU,
110233124_t.LU,
110233663_t.LU,
110243707_t.LU,
110247745_t.LU,
110255659_t.LU,
110290012_t.LU,
110290691_t.LU,
110291051_t.LU,
110328311_t.LU,
110346913_t.LU,
110347910_t.LU,
110347952_t.LU,
110348282_t.LU,
110409842_t.LU,
110523025_t.LU,
110523076_t.LU,
110527896_t.LU,
110528680_t.LU,
110544472_t.LU,
110572611_t.LU,
110575459_t.LU,
110585730_t.LU,
110589743_t.LU,
110590938_t.LU,
110592159_t.LU,
110593619_t.LU,
110593627_t.LU,
110593821_t.LU,
110603118_t.LU,
110603754_t.LU,
110604017_t.LU,
110604238_t.LU,
110613644_t.LU,
110623810_t.LU,
110624034_t.LU,
110687338_t.LU,
110697996_t.LU,
110728174_t.LU,
110728204_t.LU,
110728492_t.LU,
110728549_t.LU,
110728557_t.LU,
110728590_t.LU,
110728611_t.LU,
110730519_t.LU,
110730543_t.LU,
110730748_t.LU,
110730756_t.LU,
110743777_t.LU,
110744498_t.LU,
110744803_t.LU,
110745419_t.LU,
110746849_t.LU,
110750676_t.LU,
110750790_t.LU,
110750820_t.LU,
110763786_t.LU,
110801106_t.LU,
110828551_t.LU,
110870086_t.LU,
110877927_t.LU,
110936826_t.LU,
110971036_t.LU,
110974710_t.LU,
110975171_t.LU,
110978332_t.LU,
110979428_t.LU,
111043051_t.LU,
111043086_t.LU,
111043248_t.LU,
111043256_t.LU,
111044651_t.LU,
111083916_t.LU,
111093059_t.LU,
111109869_t.LU,
111110042_t.LU,
111121575_t.LU,
111157022_t.LU,
111158142_t.LU,
111244812_t.LU,
111245240_t.LU,
111246360_t.LU,
111246912_t.LU,
111250570_t.LU,
111274975_t.LU,
111275050_t.LU,
111275068_t.LU,
111282595_t.LU,
111282617_t.LU,
111282706_t.LU,
111283907_t.LU,
111285110_t.LU,
111286825_t.LU,
111321116_t.LU,
111325103_t.LU,
111326428_t.LU,
111327505_t.LU,
111329036_t.LU,
111329125_t.LU,
111367019_t.LU,
111378495_t.LU,
111386048_t.LU,
111386269_t.LU,
111386552_t.LU,
111386714_t.LU,
111386897_t.LU,
111387109_t.LU,
111387117_t.LU,
111401497_t.LU,
111418861_t.LU,
111432627_t.LU,
111437696_t.LU,
111445656_t.LU,
111465886_t.LU,
111518327_t.LU,
111518378_t.LU,
111529671_t.LU,
111541850_t.LU,
111547521_t.LU,
111548919_t.LU,
111548994_t.LU,
111549087_t.LU,
111549389_t.LU,
111569312_t.LU,
111569860_t.LU,
111572909_t.LU,
111573590_t.LU,
111593574_t.LU,
111693218_t.LU,
111724431_t.LU,
111726272_t.LU,
111744483_t.LU,
111744653_t.LU,
111748039_t.LU,
111750963_t.LU,
111752320_t.LU,
111752346_t.LU,
111752427_t.LU,
111752656_t.LU,
111753911_t.LU,
111756996_t.LU,
111794561_t.LU,
111802319_t.LU,
111830550_t.LU,
111830819_t.LU,
111830959_t.LU,
111840237_t.LU,
112049819_t.LU,
112053581_t.LU,
112053603_t.LU,
112061622_t.LU,
112065580_t.LU,
112065652_t.LU,
112075445_t.LU,
112075461_t.LU,
112091254_t.LU,
112092935_t.LU,
112098992_t.LU,
112099018_t.LU,
112099573_t.LU,
112118560_t.LU,
112118713_t.LU,
112120157_t.LU,
112120289_t.LU,
112120327_t.LU,
112125434_t.LU,
112132511_t.LU,
112181474_t.LU,
112190708_t.LU,
112191089_t.LU,
112198806_t.LU,
112199004_t.LU,
112212540_t.LU,
112226214_t.LU,
112275355_t.LU,
112302808_t.LU,
112306021_t.LU,
112306471_t.LU,
112306587_t.LU,
112316574_t.LU,
112385339_t.LU,
112411798_t.LU,
112412140_t.LU,
112412875_t.LU,
112490256_t.LU,
112491350_t.LU,
112491899_t.LU,
112492585_t.LU,
112493026_t.LU,
112632912_t.LU,
112635882_t.LU,
112669353_t.LU,
112670700_t.LU,
112671358_t.LU,
112673474_t.LU,
112674063_t.LU,
112690433_t.LU,
112713999_t.LU,
112720359_t.LU,
112795227_t.LU,
112832645_t.LU,
112838317_t.LU,
112895701_t.LU,
112967826_t.LU,
112969179_t.LU,
112987967_t.LU,
112988998_t.LU,
112989030_t.LU,
112989153_t.LU,
112989170_t.LU,
113005556_t.LU,
113017520_t.LU,
113046961_t.LU,
113046988_t.LU,
113089776_t.LU,
113098759_t.LU,
113101555_t.LU,
113102675_t.LU,
113102829_t.LU,
113102985_t.LU,
113103213_t.LU,
113103400_t.LU,
113103574_t.LU,
113103736_t.LU,
113103876_t.LU,
113104015_t.LU,
113104074_t.LU,
113104180_t.LU,
113104384_t.LU,
113104627_t.LU,
113104791_t.LU,
113104996_t.LU,
113105186_t.LU,
113105348_t.LU,
113106590_t.LU,
113106727_t.LU,
113158484_t.LU,
113160616_t.LU,
113177829_t.LU,
113206098_t.LU,
113211857_t.LU,
113222921_t.LU,
113241241_t.LU,
113241926_t.LU,
113278790_t.LU,
113297.LU,
113328711_t.LU,
113364572_t.LU,
113392274_t.LU,
113392541_t.LU,
113395486_t.LU,
113399112_t.LU,
113399929_t.LU,
113400161_t.LU,
113400331_t.LU,
113400994_t.LU,
